4.480956709821009554e+02,3.306067693258705337e-02,9.760905243340027937e+02,5.239829793572425842e-02,3.758834436747969012e+05,2.809489602757495041e-03,1.312244396949986112e+05,5.231765564531087875e-03,7.992728074041427710e+00,1.272290681555431213e+01,2.644127529642888330e+00,1.997393321176453540e+01,-7.277877044677734375e+01,9.784995269775390625e+01,-2.614546298980712891e+00,1.077360248565673828e+01,4.522283077239990234e+00,1.691095733642578125e+01,5.812792778015136719e+00,6.284568309783935547e+00,6.677814960479736328e+00,7.028659820556640625e+00,1.165489101409912109e+01,4.726226806640625000e+00,5.383765697479248047e+00
1.552361345527338699e+03,8.176069061501514690e-02,1.684303137611427701e+03,9.139984846115112305e-02,1.426100721373763634e+06,1.334709369747444016e-02,2.319257962538840657e+05,5.703279748558998108e-03,4.113927075202701289e+00,1.250689517420464902e+01,1.984284664326925629e+00,6.452745633169974404e+00,-2.109565925598144531e+01,7.594764709472656250e+01,-2.896633720397949219e+01,1.228588199615478516e+01,-3.332129001617431641e+00,1.924377822875976562e+01,4.154002189636230469e+00,1.311362552642822266e+01,7.996064662933349609e+00,9.574753761291503906e+00,6.064171791076660156e+00,9.443854331970214844e+00,7.082711696624755859e+00
1.565489336072029687e+02,1.767933292314413651e-02,1.129919420920412222e+03,2.976658567786216736e-02,3.415408025651442586e+05,1.766588817196476213e-03,3.656442593886422110e+05,4.584019072353839874e-03,5.374922311995027968e+01,2.375326758236998259e+01,4.720642488255276881e+00,2.616733991147134475e+01,-8.901446533203125000e+01,7.666992187500000000e+01,2.103486633300781250e+01,2.640257263183593750e+01,4.809025287628173828e+00,1.780290412902832031e+01,8.255450248718261719e+00,7.076681613922119141e+00,6.305358886718750000e+00,5.357712745666503906e+00,6.033541679382324219e+00,4.948149681091308594e+00,4.141446113586425781e+00
2.234808474245675370e+03,1.825092309849315475e-01,2.880649148405910182e+03,1.182307153940200806e-01,3.495506525260568131e+06,2.026092793460399638e-02,7.606343613333298126e+05,8.131233975291252136e-03,4.672644601882203652e+00,4.972031135670254010e+00,1.883018145787279440e+00,6.664395691179430870e+00,2.558166503906250000e+01,5.656918334960937500e+01,7.234967708587646484e+00,2.253937149047851562e+01,-2.820036172866821289e+00,1.761989974975585938e+01,6.816861033439636230e-01,3.194500446319580078e+00,5.627767086029052734e+00,4.120220184326171875e+00,5.080563068389892578e+00,4.591972827911376953e+00,1.493438601493835449e+00
1.692391005888275402e+02,2.987595518652739687e-02,6.470226649419092837e+02,1.696416735649108887e-02,1.676085003605995153e+05,4.560986534724718010e-03,2.858960446807978442e+05,2.792508108541369438e-03,2.881147075525269940e+01,2.450920277679512793e+01,6.006376546517281589e+00,3.521342602108488506e+01,-1.364710235595703125e+02,8.748549652099609375e+01,3.139025878906250000e+01,2.436423301696777344e+01,1.333577632904052734e+01,8.858488082885742188e+00,2.350574016571044922e+00,4.018668174743652344e+00,4.387969970703125000e+00,4.782029151916503906e+00,5.076918125152587891e+00,3.058876991271972656e+00,3.397630214691162109e+00
2.403182614069420424e+02,6.646483280129875104e-02,1.012796443583747987e+03,2.893511392176151276e-02,6.512391963645430224e+04,1.060029263176058209e-02,1.713025577997886867e+05,2.417213516309857368e-03,1.328717454194792502e+01,1.296409071223806109e+01,2.813452941015809117e+00,2.627361573373092085e+01,-7.171687316894531250e+01,1.136606445312500000e+02,2.005111885070800781e+01,1.292686176300048828e+01,8.404693603515625000e+00,1.054317665100097656e+01,2.251907348632812500e+00,2.064319133758544922e+00,2.335739135742187500e+00,2.741972208023071289e+00,-7.666487097740173340e-01,2.448992282152175903e-01,3.475688219070434570e+00
1.612280011952880614e+03,6.325674621761510075e-01,1.923001022488876970e+03,2.795043215155601501e-02,1.663499133365902584e+06,2.950326912565432447e-01,3.258500949788442813e+05,4.819836176466196775e-04,2.944014257620452657e+00,2.667704126541096343e+00,1.769873459425401307e+00,7.855423119127343590e+00,-1.083067607879638672e+01,6.337912750244140625e+01,-2.819285774230957031e+01,1.086932373046875000e+01,-9.154845237731933594e+00,1.348656368255615234e+01,3.740480244159698486e-01,1.094338417053222656e+01,8.670009374618530273e-01,5.640502929687500000e+00,6.394279956817626953e+00,1.067290210723876953e+01,1.142742729187011719e+01
3.003698175536428607e+03,6.064355987930947212e-02,2.888310983647669673e+03,9.626128524541854858e-02,9.829366230173813179e+06,1.187005869154839251e-02,7.775307152208960615e+05,1.839527487754821777e-02,3.720755796399002335e+00,1.147583909873741348e+01,1.832195808444967655e+00,1.349128848663824343e+01,-1.007258296012878418e+00,4.349137115478515625e+01,-5.905833244323730469e+00,3.811022186279296875e+01,-1.032396316528320312e+01,2.369895935058593750e+01,-3.168259859085083008e+00,1.389170169830322266e+01,-4.142613410949707031e-01,1.003048801422119141e+01,2.947968006134033203e+00,8.832918167114257812e+00,2.438826560974121094e+00
1.638888628260461701e+03,8.453643617290206302e-01,1.434350118918685666e+03,1.008141040802001953e-01,2.730623682708905108e+04,2.823690029754316599e-01,3.500125005207084178e+04,2.610890660434961319e-03,1.474437197559436141e+00,4.020192844124127696e+00,1.498585947985774602e+00,3.370792488973501033e+00,-5.559254646301269531e+00,9.388700103759765625e+01,-5.424224472045898438e+01,-2.768453407287597656e+01,-4.648035526275634766e+00,3.267222940921783447e-01,1.103518104553222656e+01,2.043464469909667969e+01,1.653510665893554688e+01,1.403885078430175781e+01,7.320974826812744141e+00,8.627277374267578125e+00,1.002783679962158203e+01
1.464407855553117770e+03,6.358488345973568601e-01,1.352761632976936880e+03,9.882221370935440063e-02,9.507086129716041614e+04,1.674676340936269991e-01,3.832363071373709681e+04,3.337103873491287231e-03,1.473315127608644026e+00,4.292675623092015336e+00,1.507218726434933043e+00,3.392218140151464389e+00,-9.854497909545898438e+00,1.049725036621093750e+02,-3.685246658325195312e+01,-1.704412841796875000e+01,-1.035360693931579590e+00,6.823577404022216797e+00,1.421948623657226562e+01,1.497507762908935547e+01,1.186633491516113281e+01,1.468904399871826172e+01,5.724136829376220703e+00,6.253269195556640625e+00,1.049060153961181641e+01
4.435512158126747977e+02,1.514381121579240763e-01,1.396880673323310702e+03,6.707132607698440552e-02,2.462981195958261742e+04,1.915075435854836014e-02,8.010572633390142983e+03,8.444127743132412434e-04,2.237544883303411059e+00,6.302361778297089323e+00,1.394455153865465258e+00,2.922906844256617731e+00,-1.769429588317871094e+01,1.002071456909179688e+02,2.172596931457519531e+01,1.510759067535400391e+01,-6.420014053583145142e-02,-4.080419540405273438e+00,6.846890449523925781e+00,1.046105003356933594e+01,2.454174280166625977e+00,2.879627943038940430e+00,-5.353062629699707031e+00,-3.583130121231079102e+00,8.332866668701171875e+00
7.322794520547946604e+02,1.269458420592165793e-01,1.462086881404481346e+03,7.209394872188568115e-02,1.330991854081441415e+05,1.003554650775843188e-02,3.188422307306165385e+04,1.031327876262366772e-03,2.415987608593170854e+00,5.081548253878015231e+00,1.325259089668537449e+00,3.095302474523799585e+00,-4.961081504821777344e+00,9.874884796142578125e+01,-3.350613713264465332e-01,1.422154045104980469e+01,5.836606979370117188e+00,7.573919773101806641e+00,4.755067229270935059e-01,5.281237125396728516e+00,-7.976785898208618164e-01,-1.935172557830810547e+00,-2.309329032897949219e+00,3.048602104187011719e+00,8.595307350158691406e+00
4.071554469835184022e+02,1.600411008027990689e-01,1.031663272115021073e+03,4.594619572162628174e-02,9.418733721083412820e+04,4.232570117706638269e-02,4.218508927874492656e+04,2.565473550930619240e-03,3.073444976076554980e+00,7.606280798839394564e+00,1.823863195614606081e+00,1.264167280437776952e+01,-5.271035385131835938e+01,1.103026428222656250e+02,1.556532859802246094e+01,1.190421104431152344e+01,-3.378324508666992188e+00,9.774801135063171387e-01,1.913986325263977051e+00,7.381931781768798828e+00,6.914720535278320312e+00,4.450389862060546875e+00,8.501904487609863281e+00,2.389142990112304688e+00,6.440131664276123047e+00
5.094178082191780845e+02,3.206978486727624089e-01,1.095804688398431836e+03,4.078741371631622314e-02,4.812992587727530190e+04,6.742821758289495315e-02,7.562197432036853570e+04,1.298410701565444469e-03,2.456470588235294183e+00,5.713400748816085617e+00,1.768591639788008596e+00,7.806095067326173087e+00,-5.444077301025390625e+01,1.137527847290039062e+02,2.481395721435546875e+01,-3.835461378097534180e+00,-1.021107101440429688e+01,1.819096088409423828e+00,-1.151239991188049316e+00,2.163733005523681641e+00,1.610761880874633789e+00,1.241017460823059082e+00,6.600130081176757812e+00,3.575216770172119141e+00,9.884487152099609375e+00
5.659798939460893052e+02,1.632393404023897709e-01,1.271624924977576029e+03,6.169358640909194946e-02,7.900818650365766371e+04,4.193604011618827510e-02,2.141085764445410678e+04,1.320726005360484123e-03,2.210979358805445827e+00,9.236871724663085814e+00,1.722518885829610102e+00,3.112570411985064123e+00,-2.665197944641113281e+01,1.105715942382812500e+02,9.713946342468261719e+00,-8.045566678047180176e-01,7.626694202423095703e+00,1.610737442970275879e+00,-1.311694383621215820e-01,-4.159189701080322266e+00,9.050804138183593750e+00,5.517269134521484375e+00,4.583280563354492188e+00,-6.623757630586624146e-02,3.159790515899658203e+00
8.120037822203860287e+02,2.207213170099178723e-01,1.254546295043319333e+03,7.528404146432876587e-02,1.164200866828764119e+05,2.454460162448418234e-02,1.696252370963419526e+04,1.119873486459255219e-03,1.753652672461623707e+00,3.697883207465078037e+00,1.354718931957590522e+00,2.850159627641397186e+00,-1.498493766784667969e+01,1.163083114624023438e+02,1.171939730644226074e+00,-4.464711189270019531e+00,6.102013587951660156e+00,2.680299282073974609e+00,2.081720590591430664e+00,1.305767416954040527e+00,8.240607261657714844e+00,1.232440233230590820e+00,-3.563785552978515625e-01,1.422575712203979492e+00,9.385292053222656250e+00
1.008013776729510710e+03,3.995365643937392464e-01,1.508816606041594014e+03,5.725560337305068970e-02,1.842579190785583050e+05,1.617801797852389534e-01,5.144716493896744942e+04,9.732135804370045662e-04,2.910919119441596870e+00,6.949339277507126766e+00,2.192638289032430965e+00,4.490420662205257152e+00,-2.429412651062011719e+01,8.519738769531250000e+01,-1.768943214416503906e+01,-1.736161041259765625e+01,-4.152832984924316406e+00,1.134174633026123047e+01,-1.000152778625488281e+01,2.045884132385253906e+00,2.841840934753417969e+01,1.025728321075439453e+01,-5.205719470977783203e+00,4.092788219451904297e+00,1.473182296752929688e+01
5.586955842614142966e+02,2.954711075292884015e-01,1.335069470880780727e+03,4.848270490765571594e-02,2.425371646710143614e+04,3.713756897901276249e-02,3.742822552290617750e+04,6.913887336850166321e-04,2.162571554381329531e+00,3.618943577635679976e+00,1.551057648373461495e+00,4.080703665617911646e+00,-3.067619132995605469e+01,1.116904067993164062e+02,1.979273033142089844e+01,1.879692316055297852e+00,1.064147377014160156e+01,-2.140273898839950562e-02,-2.395633697509765625e+00,-9.504270553588867188e+00,2.948498010635375977e+00,2.012041807174682617e+00,8.738129615783691406e+00,6.953270912170410156e+00,8.890208244323730469e+00
9.545544414630702477e+02,7.605043030824454320e-02,1.418923182767199251e+03,6.873861700296401978e-02,2.680477435673286673e+06,1.725634297777570159e-02,4.834877139878260205e+05,9.434115141630172729e-03,7.504038939519469764e+00,1.377494104090873428e+01,2.845171838058760727e+00,1.351287982439948365e+01,-6.042308044433593750e+01,6.742987823486328125e+01,-1.054121589660644531e+01,1.356325817108154297e+01,1.995902252197265625e+01,1.785998153686523438e+01,1.803764724731445312e+01,1.132426548004150391e+01,-3.063990354537963867e+00,5.110170364379882812e+00,8.900349617004394531e+00,8.838219642639160156e+00,1.054539394378662109e+01
